rank	vertex_index	anomaly_score	coreness	degree
23242.5	3957	0.005144350446352419	2	2
23242.5	3955	0.005144350446352419	2	2
23242.5	3954	0.005144350446352419	2	2
23242.5	3932	0.005144350446352419	2	2
23242.5	3930	0.005144350446352419	2	2
23242.5	3929	0.005144350446352419	2	2
23242.5	3928	0.005144350446352419	2	2
23242.5	3927	0.005144350446352419	2	2
23242.5	3925	0.005144350446352419	2	2
23242.5	3916	0.005144350446352419	2	2
23242.5	3909	0.005144350446352419	2	2
23242.5	3908	0.005144350446352419	2	2
23242.5	3890	0.005144350446352419	2	2
23242.5	3889	0.005144350446352419	2	2
23242.5	3888	0.005144350446352419	2	2
23242.5	3881	0.005144350446352419	2	2
23242.5	3880	0.005144350446352419	2	2
23242.5	3878	0.005144350446352419	2	2
23242.5	3867	0.005144350446352419	2	2
23242.5	3858	0.005144350446352419	2	2
23242.5	3851	0.005144350446352419	2	2
23242.5	3850	0.005144350446352419	2	2
23242.5	3835	0.005144350446352419	2	2
23242.5	3830	0.005144350446352419	2	2
23242.5	3808	0.005144350446352419	2	2
23242.5	3807	0.005144350446352419	2	2
23242.5	3790	0.005144350446352419	2	2
23242.5	3781	0.005144350446352419	2	2
23242.5	3780	0.005144350446352419	2	2
23242.5	3758	0.005144350446352419	2	2
23242.5	3753	0.005144350446352419	2	2
23242.5	3752	0.005144350446352419	2	2
23242.5	3712	0.005144350446352419	2	2
23242.5	3681	0.005144350446352419	2	2
23242.5	3678	0.005144350446352419	2	2
23242.5	3674	0.005144350446352419	2	2
23242.5	3663	0.005144350446352419	2	2
23242.5	3661	0.005144350446352419	2	2
23242.5	3653	0.005144350446352419	2	2
23242.5	3642	0.005144350446352419	2	2
23242.5	3641	0.005144350446352419	2	2
23242.5	3638	0.005144350446352419	2	2
23242.5	3629	0.005144350446352419	2	2
23242.5	3628	0.005144350446352419	2	2
23242.5	3613	0.005144350446352419	2	2
23242.5	3603	0.005144350446352419	2	2
23242.5	3595	0.005144350446352419	2	2
23242.5	3579	0.005144350446352419	2	2
23242.5	3576	0.005144350446352419	2	2
23242.5	3575	0.005144350446352419	2	2
23242.5	3559	0.005144350446352419	2	2
23242.5	3556	0.005144350446352419	2	2
23242.5	3540	0.005144350446352419	2	2
23242.5	3537	0.005144350446352419	2	2
23242.5	3531	0.005144350446352419	2	2
23242.5	3526	0.005144350446352419	2	2
23242.5	3519	0.005144350446352419	2	2
23242.5	3515	0.005144350446352419	2	2
23242.5	3510	0.005144350446352419	2	2
23242.5	3505	0.005144350446352419	2	2
23242.5	3496	0.005144350446352419	2	2
23242.5	3474	0.005144350446352419	2	2
23242.5	3454	0.005144350446352419	2	2
23242.5	3450	0.005144350446352419	2	2
23242.5	3449	0.005144350446352419	2	2
23242.5	3411	0.005144350446352419	2	2
23242.5	3387	0.005144350446352419	2	2
23242.5	3365	0.005144350446352419	2	2
23242.5	3351	0.005144350446352419	2	2
23242.5	3332	0.005144350446352419	2	2
23242.5	3306	0.005144350446352419	2	2
23242.5	3287	0.005144350446352419	2	2
23242.5	3284	0.005144350446352419	2	2
23242.5	3283	0.005144350446352419	2	2
23242.5	3262	0.005144350446352419	2	2
23242.5	3228	0.005144350446352419	2	2
23242.5	3204	0.005144350446352419	2	2
23242.5	3003	0.005144350446352419	2	2
23242.5	2889	0.005144350446352419	2	2
23242.5	2888	0.005144350446352419	2	2
23242.5	2873	0.005144350446352419	2	2
23242.5	2865	0.005144350446352419	2	2
23242.5	2858	0.005144350446352419	2	2
23242.5	2851	0.005144350446352419	2	2
23242.5	2838	0.005144350446352419	2	2
23242.5	2833	0.005144350446352419	2	2
23242.5	2829	0.005144350446352419	2	2
23242.5	2822	0.005144350446352419	2	2
23242.5	2821	0.005144350446352419	2	2
23242.5	2815	0.005144350446352419	2	2
23242.5	2812	0.005144350446352419	2	2
23242.5	2788	0.005144350446352419	2	2
23242.5	2778	0.005144350446352419	2	2
23242.5	2716	0.005144350446352419	2	2
23242.5	2688	0.005144350446352419	2	2
23242.5	2681	0.005144350446352419	2	2
23242.5	2649	0.005144350446352419	2	2
23242.5	2551	0.005144350446352419	2	2
23242.5	2549	0.005144350446352419	2	2
23242.5	2547	0.005144350446352419	2	2
23242.5	2543	0.005144350446352419	2	2
23242.5	2532	0.005144350446352419	2	2
23242.5	2531	0.005144350446352419	2	2
23242.5	2527	0.005144350446352419	2	2
23242.5	2444	0.005144350446352419	2	2
23242.5	2443	0.005144350446352419	2	2
23242.5	2439	0.005144350446352419	2	2
23242.5	2402	0.005144350446352419	2	2
23242.5	2389	0.005144350446352419	2	2
23242.5	2388	0.005144350446352419	2	2
23242.5	2380	0.005144350446352419	2	2
23242.5	2377	0.005144350446352419	2	2
23242.5	2376	0.005144350446352419	2	2
23242.5	2372	0.005144350446352419	2	2
23242.5	2365	0.005144350446352419	2	2
23242.5	2352	0.005144350446352419	2	2
23242.5	2351	0.005144350446352419	2	2
23242.5	2349	0.005144350446352419	2	2
23242.5	2341	0.005144350446352419	2	2
23242.5	2286	0.005144350446352419	2	2
23242.5	2281	0.005144350446352419	2	2
23242.5	2243	0.005144350446352419	2	2
23242.5	2237	0.005144350446352419	2	2
23242.5	2207	0.005144350446352419	2	2
23242.5	2206	0.005144350446352419	2	2
23242.5	2191	0.005144350446352419	2	2
23242.5	2182	0.005144350446352419	2	2
23242.5	2181	0.005144350446352419	2	2
23242.5	2179	0.005144350446352419	2	2
23242.5	2177	0.005144350446352419	2	2
23242.5	2152	0.005144350446352419	2	2
23242.5	2140	0.005144350446352419	2	2
23242.5	2126	0.005144350446352419	2	2
23242.5	2100	0.005144350446352419	2	2
23242.5	2069	0.005144350446352419	2	2
23242.5	2033	0.005144350446352419	2	2
23242.5	2030	0.005144350446352419	2	2
23242.5	2027	0.005144350446352419	2	2
23242.5	2025	0.005144350446352419	2	2
23242.5	2017	0.005144350446352419	2	2
23242.5	2004	0.005144350446352419	2	2
23242.5	2003	0.005144350446352419	2	2
23242.5	1986	0.005144350446352419	2	2
23242.5	1977	0.005144350446352419	2	2
23242.5	1974	0.005144350446352419	2	2
23242.5	1973	0.005144350446352419	2	2
23242.5	1972	0.005144350446352419	2	2
23242.5	1957	0.005144350446352419	2	2
23242.5	1794	0.005144350446352419	2	2
23242.5	1745	0.005144350446352419	2	2
23242.5	1732	0.005144350446352419	2	2
23242.5	1709	0.005144350446352419	2	2
23242.5	1702	0.005144350446352419	2	2
23242.5	1684	0.005144350446352419	2	2
23242.5	1673	0.005144350446352419	2	2
23242.5	1664	0.005144350446352419	2	2
23242.5	1658	0.005144350446352419	2	2
23242.5	1583	0.005144350446352419	2	2
23242.5	1581	0.005144350446352419	2	2
23242.5	1576	0.005144350446352419	2	2
23242.5	1575	0.005144350446352419	2	2
23242.5	1530	0.005144350446352419	2	2
23242.5	1525	0.005144350446352419	2	2
23242.5	1509	0.005144350446352419	2	2
23242.5	1506	0.005144350446352419	2	2
23242.5	1469	0.005144350446352419	2	2
23242.5	1463	0.005144350446352419	2	2
23242.5	1431	0.005144350446352419	2	2
23242.5	1415	0.005144350446352419	2	2
23242.5	1280	0.005144350446352419	2	2
23242.5	1267	0.005144350446352419	2	2
23242.5	1266	0.005144350446352419	2	2
23242.5	1264	0.005144350446352419	2	2
23242.5	1012	0.005144350446352419	2	2
23242.5	987	0.005144350446352419	2	2
23242.5	980	0.005144350446352419	2	2
23242.5	962	0.005144350446352419	2	2
23242.5	961	0.005144350446352419	2	2
23242.5	947	0.005144350446352419	2	2
23242.5	902	0.005144350446352419	2	2
23242.5	846	0.005144350446352419	2	2
23242.5	832	0.005144350446352419	2	2
23242.5	790	0.005144350446352419	2	2
23242.5	728	0.005144350446352419	2	2
23242.5	619	0.005144350446352419	2	2
23242.5	432	0.005144350446352419	2	2
23242.5	428	0.005144350446352419	2	2
23242.5	421	0.005144350446352419	2	2
23242.5	411	0.005144350446352419	2	2
23242.5	366	0.005144350446352419	2	2
23242.5	359	0.005144350446352419	2	2
23242.5	311	0.005144350446352419	2	2
23242.5	283	0.005144350446352419	2	2
23242.5	275	0.005144350446352419	2	2
23242.5	259	0.005144350446352419	2	2
23242.5	214	0.005144350446352419	2	2
23242.5	208	0.005144350446352419	2	2
23242.5	199	0.005144350446352419	2	2
23242.5	167	0.005144350446352419	2	2
23242.5	163	0.005144350446352419	2	2
23242.5	158	0.005144350446352419	2	2
23242.5	148	0.005144350446352419	2	2
23242.5	117	0.005144350446352419	2	2
23242.5	105	0.005144350446352419	2	2
23242.5	104	0.005144350446352419	2	2
23242.5	98	0.005144350446352419	2	2
23242.5	70	0.005144350446352419	2	2
23242.5	58	0.005144350446352419	2	2
23242.5	32	0.005144350446352419	2	2
23242.5	30	0.005144350446352419	2	2
23242.5	25	0.005144350446352419	2	2
25070.5	4569	0.004599471504458386	29	51
25070.5	4529	0.004599471504458386	29	51
25070.5	1884	0.004599471504458386	29	51
25070.5	594	0.004599471504458386	29	51
25073.5	3035	0.004524894598289642	36	86
25073.5	2528	0.004524894598289642	36	86
25084.5	19219	0.003482625237595016	12	18
25084.5	16449	0.003482625237595016	12	18
25084.5	13569	0.003482625237595016	12	18
25084.5	12077	0.003482625237595016	12	18
25084.5	11745	0.003482625237595016	12	18
25084.5	11214	0.003482625237595016	12	18
25084.5	9967	0.003482625237595016	12	18
25084.5	9886	0.003482625237595016	12	18
25084.5	9587	0.003482625237595016	12	18
25084.5	9182	0.003482625237595016	12	18
25084.5	8684	0.003482625237595016	12	18
25084.5	7989	0.003482625237595016	12	18
25084.5	7736	0.003482625237595016	12	18
25084.5	6596	0.003482625237595016	12	18
25084.5	6056	0.003482625237595016	12	18
25084.5	5990	0.003482625237595016	12	18
25084.5	5927	0.003482625237595016	12	18
25084.5	5775	0.003482625237595016	12	18
25084.5	5692	0.003482625237595016	12	18
25084.5	3965	0.003482625237595016	12	18
25098.5	21426	0.003078701681329399	17	26
25098.5	20624	0.003078701681329399	17	26
25098.5	10443	0.003078701681329399	17	26
25098.5	10181	0.003078701681329399	17	26
25098.5	7544	0.003078701681329399	17	26
25098.5	6072	0.003078701681329399	17	26
25098.5	4335	0.003078701681329399	17	26
25098.5	1109	0.003078701681329399	17	26
25113.5	23410	0.0030761974092694544	10	15
25113.5	23369	0.0030761974092694544	10	15
25113.5	22052	0.0030761974092694544	10	15
25113.5	22016	0.0030761974092694544	10	15
25113.5	20942	0.0030761974092694544	10	15
25113.5	17920	0.0030761974092694544	10	15
25113.5	17116	0.0030761974092694544	10	15
25113.5	14055	0.0030761974092694544	10	15
25113.5	13208	0.0030761974092694544	10	15
25113.5	12770	0.0030761974092694544	10	15
25113.5	10641	0.0030761974092694544	10	15
25113.5	9183	0.0030761974092694544	10	15
25113.5	8760	0.0030761974092694544	10	15
25113.5	7749	0.0030761974092694544	10	15
25113.5	7246	0.0030761974092694544	10	15
25113.5	6909	0.0030761974092694544	10	15
25113.5	6816	0.0030761974092694544	10	15
25113.5	6249	0.0030761974092694544	10	15
25113.5	5747	0.0030761974092694544	10	15
25113.5	4890	0.0030761974092694544	10	15
25113.5	2783	0.0030761974092694544	10	15
25113.5	13	0.0030761974092694544	10	15
25126.0	23025	0.0029698091452976527	27	44
25126.0	5438	0.0029698091452976527	27	44
25126.0	2566	0.0029698091452976527	27	44
25131.5	16616	0.002757196301253373	15	23
25131.5	11190	0.002757196301253373	15	23
25131.5	7570	0.002757196301253373	15	23
25131.5	6081	0.002757196301253373	15	23
25131.5	5843	0.002757196301253373	15	23
25131.5	5264	0.002757196301253373	15	23
25131.5	4489	0.002757196301253373	15	23
25131.5	2959	0.002757196301253373	15	23
25144.0	20238	0.00256328240316428	14	21
25144.0	20237	0.00256328240316428	14	21
25144.0	14268	0.00256328240316428	14	21
25144.0	11785	0.00256328240316428	14	21
25144.0	11446	0.00256328240316428	14	21
25144.0	10841	0.00256328240316428	14	21
25144.0	10415	0.00256328240316428	14	21
25144.0	9172	0.00256328240316428	14	21
25144.0	7998	0.00256328240316428	14	21
25144.0	7312	0.00256328240316428	14	21
25144.0	5727	0.00256328240316428	14	21
25144.0	5311	0.00256328240316428	14	21
25144.0	4510	0.00256328240316428	14	21
25144.0	4452	0.00256328240316428	14	21
25144.0	3688	0.00256328240316428	14	21
25144.0	3154	0.00256328240316428	14	21
25144.0	3118	0.00256328240316428	14	21
25310.0	35884	0.0020574590120805425	5	6
25310.0	35882	0.0020574590120805425	5	6
25310.0	35679	0.0020574590120805425	5	6
25310.0	35644	0.0020574590120805425	5	6
25310.0	35640	0.0020574590120805425	5	6
25310.0	35282	0.0020574590120805425	5	6
25310.0	35211	0.0020574590120805425	5	6
25310.0	34368	0.0020574590120805425	5	6
25310.0	34073	0.0020574590120805425	5	6
25310.0	33200	0.0020574590120805425	5	6
25310.0	31505	0.0020574590120805425	5	6
25310.0	31504	0.0020574590120805425	5	6
25310.0	31503	0.0020574590120805425	5	6
25310.0	31429	0.0020574590120805425	5	6
25310.0	31428	0.0020574590120805425	5	6
25310.0	30991	0.0020574590120805425	5	6
25310.0	30989	0.0020574590120805425	5	6
25310.0	30607	0.0020574590120805425	5	6
25310.0	30444	0.0020574590120805425	5	6
25310.0	29881	0.0020574590120805425	5	6
25310.0	29826	0.0020574590120805425	5	6
25310.0	29825	0.0020574590120805425	5	6
25310.0	29727	0.0020574590120805425	5	6
25310.0	29697	0.0020574590120805425	5	6
25310.0	29605	0.0020574590120805425	5	6
25310.0	29381	0.0020574590120805425	5	6
25310.0	29198	0.0020574590120805425	5	6
25310.0	28545	0.0020574590120805425	5	6
25310.0	28544	0.0020574590120805425	5	6
25310.0	28120	0.0020574590120805425	5	6
25310.0	28118	0.0020574590120805425	5	6
25310.0	28096	0.0020574590120805425	5	6
25310.0	28012	0.0020574590120805425	5	6
25310.0	27896	0.0020574590120805425	5	6
25310.0	27782	0.0020574590120805425	5	6
25310.0	27437	0.0020574590120805425	5	6
25310.0	27308	0.0020574590120805425	5	6
25310.0	27307	0.0020574590120805425	5	6
25310.0	27306	0.0020574590120805425	5	6
25310.0	27304	0.0020574590120805425	5	6
25310.0	27303	0.0020574590120805425	5	6
25310.0	27299	0.0020574590120805425	5	6
25310.0	27258	0.0020574590120805425	5	6
25310.0	27163	0.0020574590120805425	5	6
25310.0	27160	0.0020574590120805425	5	6
25310.0	27136	0.0020574590120805425	5	6
25310.0	27079	0.0020574590120805425	5	6
25310.0	27056	0.0020574590120805425	5	6
25310.0	27028	0.0020574590120805425	5	6
25310.0	26830	0.0020574590120805425	5	6
25310.0	26708	0.0020574590120805425	5	6
25310.0	26671	0.0020574590120805425	5	6
25310.0	26666	0.0020574590120805425	5	6
25310.0	26488	0.0020574590120805425	5	6
25310.0	26426	0.0020574590120805425	5	6
25310.0	26125	0.0020574590120805425	5	6
25310.0	26071	0.0020574590120805425	5	6
25310.0	26046	0.0020574590120805425	5	6
25310.0	26035	0.0020574590120805425	5	6
25310.0	26024	0.0020574590120805425	5	6
25310.0	25712	0.0020574590120805425	5	6
25310.0	25669	0.0020574590120805425	5	6
25310.0	25646	0.0020574590120805425	5	6
25310.0	24988	0.0020574590120805425	5	6
25310.0	24978	0.0020574590120805425	5	6
25310.0	24965	0.0020574590120805425	5	6
25310.0	24943	0.0020574590120805425	5	6
25310.0	24942	0.0020574590120805425	5	6
25310.0	24941	0.0020574590120805425	5	6
25310.0	24848	0.0020574590120805425	5	6
25310.0	24826	0.0020574590120805425	5	6
25310.0	24682	0.0020574590120805425	5	6
25310.0	24580	0.0020574590120805425	5	6
25310.0	24546	0.0020574590120805425	5	6
25310.0	24536	0.0020574590120805425	5	6
25310.0	24482	0.0020574590120805425	5	6
25310.0	24404	0.0020574590120805425	5	6
25310.0	24274	0.0020574590120805425	5	6
25310.0	24133	0.0020574590120805425	5	6
25310.0	24119	0.0020574590120805425	5	6
25310.0	23976	0.0020574590120805425	5	6
25310.0	23747	0.0020574590120805425	5	6
25310.0	23545	0.0020574590120805425	5	6
25310.0	23381	0.0020574590120805425	5	6
25310.0	23349	0.0020574590120805425	5	6
25310.0	23296	0.0020574590120805425	5	6
25310.0	23143	0.0020574590120805425	5	6
25310.0	23142	0.0020574590120805425	5	6
25310.0	23008	0.0020574590120805425	5	6
25310.0	22850	0.0020574590120805425	5	6
25310.0	22758	0.0020574590120805425	5	6
25310.0	22538	0.0020574590120805425	5	6
25310.0	22501	0.0020574590120805425	5	6
25310.0	22498	0.0020574590120805425	5	6
25310.0	22432	0.0020574590120805425	5	6
25310.0	22327	0.0020574590120805425	5	6
25310.0	22263	0.0020574590120805425	5	6
25310.0	22257	0.0020574590120805425	5	6
25310.0	22225	0.0020574590120805425	5	6
25310.0	22157	0.0020574590120805425	5	6
25310.0	21941	0.0020574590120805425	5	6
25310.0	21905	0.0020574590120805425	5	6
25310.0	21475	0.0020574590120805425	5	6
25310.0	21254	0.0020574590120805425	5	6
25310.0	21124	0.0020574590120805425	5	6
25310.0	21002	0.0020574590120805425	5	6
25310.0	20999	0.0020574590120805425	5	6
25310.0	20998	0.0020574590120805425	5	6
25310.0	20969	0.0020574590120805425	5	6
25310.0	20909	0.0020574590120805425	5	6
25310.0	20907	0.0020574590120805425	5	6
25310.0	20754	0.0020574590120805425	5	6
25310.0	20472	0.0020574590120805425	5	6
25310.0	20395	0.0020574590120805425	5	6
25310.0	20349	0.0020574590120805425	5	6
25310.0	20300	0.0020574590120805425	5	6
25310.0	20024	0.0020574590120805425	5	6
25310.0	19925	0.0020574590120805425	5	6
25310.0	19777	0.0020574590120805425	5	6
25310.0	19728	0.0020574590120805425	5	6
25310.0	19602	0.0020574590120805425	5	6
25310.0	19329	0.0020574590120805425	5	6
25310.0	19320	0.0020574590120805425	5	6
25310.0	19202	0.0020574590120805425	5	6
25310.0	19135	0.0020574590120805425	5	6
25310.0	19131	0.0020574590120805425	5	6
25310.0	19130	0.0020574590120805425	5	6
25310.0	19020	0.0020574590120805425	5	6
25310.0	18793	0.0020574590120805425	5	6
25310.0	18687	0.0020574590120805425	5	6
25310.0	18670	0.0020574590120805425	5	6
25310.0	18661	0.0020574590120805425	5	6
25310.0	18399	0.0020574590120805425	5	6
25310.0	18375	0.0020574590120805425	5	6
25310.0	18294	0.0020574590120805425	5	6
25310.0	18288	0.0020574590120805425	5	6
25310.0	18287	0.0020574590120805425	5	6
25310.0	18083	0.0020574590120805425	5	6
25310.0	17971	0.0020574590120805425	5	6
25310.0	17904	0.0020574590120805425	5	6
25310.0	17861	0.0020574590120805425	5	6
25310.0	17344	0.0020574590120805425	5	6
25310.0	17155	0.0020574590120805425	5	6
25310.0	16976	0.0020574590120805425	5	6
25310.0	16897	0.0020574590120805425	5	6
25310.0	16862	0.0020574590120805425	5	6
25310.0	16839	0.0020574590120805425	5	6
25310.0	16838	0.0020574590120805425	5	6
25310.0	16824	0.0020574590120805425	5	6
25310.0	16679	0.0020574590120805425	5	6
25310.0	16649	0.0020574590120805425	5	6
25310.0	16648	0.0020574590120805425	5	6
25310.0	16565	0.0020574590120805425	5	6
25310.0	16491	0.0020574590120805425	5	6
25310.0	16139	0.0020574590120805425	5	6
25310.0	16097	0.0020574590120805425	5	6
25310.0	16071	0.0020574590120805425	5	6
25310.0	16036	0.0020574590120805425	5	6
25310.0	16016	0.0020574590120805425	5	6
25310.0	15986	0.0020574590120805425	5	6
25310.0	15970	0.0020574590120805425	5	6
25310.0	15945	0.0020574590120805425	5	6
25310.0	15696	0.0020574590120805425	5	6
25310.0	15625	0.0020574590120805425	5	6
25310.0	15621	0.0020574590120805425	5	6
25310.0	15581	0.0020574590120805425	5	6
25310.0	15444	0.0020574590120805425	5	6
25310.0	15442	0.0020574590120805425	5	6
25310.0	15363	0.0020574590120805425	5	6
25310.0	15321	0.0020574590120805425	5	6
25310.0	15212	0.0020574590120805425	5	6
25310.0	15210	0.0020574590120805425	5	6
25310.0	15196	0.0020574590120805425	5	6
25310.0	14983	0.0020574590120805425	5	6
25310.0	14925	0.0020574590120805425	5	6
25310.0	14902	0.0020574590120805425	5	6
25310.0	14738	0.0020574590120805425	5	6
25310.0	14672	0.0020574590120805425	5	6
25310.0	14627	0.0020574590120805425	5	6
25310.0	14531	0.0020574590120805425	5	6
25310.0	14526	0.0020574590120805425	5	6
25310.0	14362	0.0020574590120805425	5	6
25310.0	14252	0.0020574590120805425	5	6
25310.0	14251	0.0020574590120805425	5	6
25310.0	14247	0.0020574590120805425	5	6
25310.0	14149	0.0020574590120805425	5	6
25310.0	14118	0.0020574590120805425	5	6
25310.0	14117	0.0020574590120805425	5	6
25310.0	14087	0.0020574590120805425	5	6
25310.0	14073	0.0020574590120805425	5	6
25310.0	13946	0.0020574590120805425	5	6
25310.0	13709	0.0020574590120805425	5	6
25310.0	13704	0.0020574590120805425	5	6
25310.0	13659	0.0020574590120805425	5	6
25310.0	13602	0.0020574590120805425	5	6
25310.0	13329	0.0020574590120805425	5	6
25310.0	13195	0.0020574590120805425	5	6
25310.0	13123	0.0020574590120805425	5	6
25310.0	13115	0.0020574590120805425	5	6
25310.0	13069	0.0020574590120805425	5	6
25310.0	12745	0.0020574590120805425	5	6
25310.0	12679	0.0020574590120805425	5	6
25310.0	12602	0.0020574590120805425	5	6
25310.0	12558	0.0020574590120805425	5	6
25310.0	12493	0.0020574590120805425	5	6
25310.0	12452	0.0020574590120805425	5	6
25310.0	12425	0.0020574590120805425	5	6
25310.0	12303	0.0020574590120805425	5	6
25310.0	12300	0.0020574590120805425	5	6
25310.0	12273	0.0020574590120805425	5	6
25310.0	12176	0.0020574590120805425	5	6
25310.0	11959	0.0020574590120805425	5	6
25310.0	11958	0.0020574590120805425	5	6
25310.0	11779	0.0020574590120805425	5	6
25310.0	11720	0.0020574590120805425	5	6
25310.0	11581	0.0020574590120805425	5	6
25310.0	11395	0.0020574590120805425	5	6
25310.0	11385	0.0020574590120805425	5	6
25310.0	11368	0.0020574590120805425	5	6
25310.0	11247	0.0020574590120805425	5	6
25310.0	11068	0.0020574590120805425	5	6
25310.0	10938	0.0020574590120805425	5	6
25310.0	10931	0.0020574590120805425	5	6
25310.0	10910	0.0020574590120805425	5	6
25310.0	10904	0.0020574590120805425	5	6
25310.0	10761	0.0020574590120805425	5	6
25310.0	10696	0.0020574590120805425	5	6
25310.0	10418	0.0020574590120805425	5	6
25310.0	10395	0.0020574590120805425	5	6
25310.0	10292	0.0020574590120805425	5	6
25310.0	10291	0.0020574590120805425	5	6
25310.0	10290	0.0020574590120805425	5	6
25310.0	10081	0.0020574590120805425	5	6
25310.0	9787	0.0020574590120805425	5	6
25310.0	9554	0.0020574590120805425	5	6
25310.0	9479	0.0020574590120805425	5	6
25310.0	9331	0.0020574590120805425	5	6
25310.0	8846	0.0020574590120805425	5	6
25310.0	8841	0.0020574590120805425	5	6
25310.0	8839	0.0020574590120805425	5	6
25310.0	8793	0.0020574590120805425	5	6
25310.0	8437	0.0020574590120805425	5	6
25310.0	8389	0.0020574590120805425	5	6
25310.0	8316	0.0020574590120805425	5	6
25310.0	8279	0.0020574590120805425	5	6
25310.0	8200	0.0020574590120805425	5	6
25310.0	8144	0.0020574590120805425	5	6
25310.0	7987	0.0020574590120805425	5	6
25310.0	7972	0.0020574590120805425	5	6
25310.0	7770	0.0020574590120805425	5	6
25310.0	7722	0.0020574590120805425	5	6
25310.0	7628	0.0020574590120805425	5	6
25310.0	7461	0.0020574590120805425	5	6
25310.0	7415	0.0020574590120805425	5	6
25310.0	7298	0.0020574590120805425	5	6
25310.0	7069	0.0020574590120805425	5	6
25310.0	6717	0.0020574590120805425	5	6
25310.0	6695	0.0020574590120805425	5	6
25310.0	6540	0.0020574590120805425	5	6
25310.0	6490	0.0020574590120805425	5	6
25310.0	6459	0.0020574590120805425	5	6
25310.0	6399	0.0020574590120805425	5	6
25310.0	6286	0.0020574590120805425	5	6
25310.0	6259	0.0020574590120805425	5	6
25310.0	6229	0.0020574590120805425	5	6
25310.0	6201	0.0020574590120805425	5	6
25310.0	6177	0.0020574590120805425	5	6
25310.0	6083	0.0020574590120805425	5	6
25310.0	5956	0.0020574590120805425	5	6
25310.0	5821	0.0020574590120805425	5	6
25310.0	5624	0.0020574590120805425	5	6
25310.0	5621	0.0020574590120805425	5	6
25310.0	5463	0.0020574590120805425	5	6
25310.0	5025	0.0020574590120805425	5	6
25310.0	4974	0.0020574590120805425	5	6
25310.0	4901	0.0020574590120805425	5	6
25310.0	4799	0.0020574590120805425	5	6
25310.0	4573	0.0020574590120805425	5	6
25310.0	4485	0.0020574590120805425	5	6
25310.0	4403	0.0020574590120805425	5	6
25310.0	4010	0.0020574590120805425	5	6
25310.0	3828	0.0020574590120805425	5	6
25310.0	3777	0.0020574590120805425	5	6
25310.0	3715	0.0020574590120805425	5	6
25310.0	3684	0.0020574590120805425	5	6
25310.0	3616	0.0020574590120805425	5	6
25310.0	3583	0.0020574590120805425	5	6
25310.0	3569	0.0020574590120805425	5	6
25310.0	3472	0.0020574590120805425	5	6
25310.0	3421	0.0020574590120805425	5	6
25310.0	3406	0.0020574590120805425	5	6
25310.0	3396	0.0020574590120805425	5	6
25310.0	3298	0.0020574590120805425	5	6
25310.0	3073	0.0020574590120805425	5	6
25310.0	2831	0.0020574590120805425	5	6
25310.0	2719	0.0020574590120805425	5	6
25310.0	2663	0.0020574590120805425	5	6
25310.0	2310	0.0020574590120805425	5	6
25310.0	2309	0.0020574590120805425	5	6
25310.0	2284	0.0020574590120805425	5	6
25310.0	2283	0.0020574590120805425	5	6
25310.0	2210	0.0020574590120805425	5	6
25310.0	2192	0.0020574590120805425	5	6
25310.0	2008	0.0020574590120805425	5	6
25310.0	1795	0.0020574590120805425	5	6
25310.0	1700	0.0020574590120805425	5	6
25310.0	1680	0.0020574590120805425	5	6
25310.0	1369	0.0020574590120805425	5	6
25310.0	1123	0.0020574590120805425	5	6
25310.0	916	0.0020574590120805425	5	6
25310.0	702	0.0020574590120805425	5	6
25310.0	701	0.0020574590120805425	5	6
25310.0	649	0.0020574590120805425	5	6
25310.0	609	0.0020574590120805425	5	6
25310.0	272	0.0020574590120805425	5	6
25468.0	1428	0.0016488049901841606	37	92
25471.0	4827	0.0016366615764678016	30	54
25471.0	4606	0.0016366615764678016	30	54
25471.0	1289	0.0016366615764678016	30	54
25471.0	937	0.0016366615764678016	30	54
25471.0	112	0.0016366615764678016	30	54
25475.5	9175	9.122007474040572E-4	20	31
25475.5	3482	9.122007474040572E-4	20	31
25475.5	3234	9.122007474040572E-4	20	31
25475.5	709	9.122007474040572E-4	20	31
25478.0	1939	6.795786873841081E-4	35	80
25480.0	4276	5.856515540747509E-4	34	72
25480.0	3565	5.856515540747509E-4	34	72
25480.0	3230	5.856515540747509E-4	34	72
31087.0	36691	0.0	1	1
31087.0	36690	0.0	1	1
31087.0	36689	0.0	1	1
31087.0	36678	0.0	1	1
31087.0	36677	0.0	1	1
31087.0	36674	0.0	1	1
31087.0	36673	0.0	1	1
31087.0	36672	0.0	1	1
31087.0	36663	0.0	1	1
31087.0	36662	0.0	1	1
31087.0	36661	0.0	1	1
31087.0	36660	0.0	1	1
31087.0	36659	0.0	1	1
31087.0	36658	0.0	1	1
31087.0	36657	0.0	1	1
31087.0	36656	0.0	1	1
31087.0	36655	0.0	1	1
31087.0	36654	0.0	1	1
31087.0	36653	0.0	1	1
31087.0	36652	0.0	1	1
31087.0	36651	0.0	1	1
31087.0	36650	0.0	1	1
31087.0	36649	0.0	1	1
31087.0	36648	0.0	1	1
31087.0	36647	0.0	1	1
31087.0	36646	0.0	1	1
31087.0	36645	0.0	1	1
31087.0	36644	0.0	1	1
31087.0	36643	0.0	1	1
31087.0	36642	0.0	1	1
31087.0	36641	0.0	1	1
31087.0	36640	0.0	1	1
31087.0	36635	0.0	1	1
31087.0	36633	0.0	1	1
