rank	vertex_index	anomaly_score	trussness	degree
23305.0	24808	0.02880171553930566	3	2
23305.0	24791	0.02880171553930566	3	2
23305.0	24788	0.02880171553930566	3	2
23305.0	24767	0.02880171553930566	3	2
23305.0	24764	0.02880171553930566	3	2
23305.0	24755	0.02880171553930566	3	2
23305.0	24754	0.02880171553930566	3	2
23305.0	24710	0.02880171553930566	3	2
23305.0	24681	0.02880171553930566	3	2
23305.0	24680	0.02880171553930566	3	2
23305.0	24672	0.02880171553930566	3	2
23305.0	24667	0.02880171553930566	3	2
23305.0	24664	0.02880171553930566	3	2
23305.0	24663	0.02880171553930566	3	2
23305.0	24657	0.02880171553930566	3	2
23305.0	24656	0.02880171553930566	3	2
23305.0	24654	0.02880171553930566	3	2
23305.0	24653	0.02880171553930566	3	2
23305.0	24610	0.02880171553930566	3	2
23305.0	24609	0.02880171553930566	3	2
23305.0	24584	0.02880171553930566	3	2
23305.0	24583	0.02880171553930566	3	2
23305.0	24579	0.02880171553930566	3	2
23305.0	24576	0.02880171553930566	3	2
23305.0	24574	0.02880171553930566	3	2
23305.0	24571	0.02880171553930566	3	2
23305.0	24569	0.02880171553930566	3	2
23305.0	24566	0.02880171553930566	3	2
23305.0	24565	0.02880171553930566	3	2
23305.0	24552	0.02880171553930566	3	2
23305.0	24551	0.02880171553930566	3	2
23305.0	24549	0.02880171553930566	3	2
23305.0	24548	0.02880171553930566	3	2
23305.0	24544	0.02880171553930566	3	2
23305.0	24543	0.02880171553930566	3	2
23305.0	24542	0.02880171553930566	3	2
23305.0	24537	0.02880171553930566	3	2
23305.0	24522	0.02880171553930566	3	2
23305.0	24516	0.02880171553930566	3	2
23305.0	24515	0.02880171553930566	3	2
23305.0	24509	0.02880171553930566	3	2
23305.0	24508	0.02880171553930566	3	2
23305.0	24507	0.02880171553930566	3	2
23305.0	24495	0.02880171553930566	3	2
23305.0	24487	0.02880171553930566	3	2
23305.0	24480	0.02880171553930566	3	2
23305.0	24472	0.02880171553930566	3	2
23305.0	24471	0.02880171553930566	3	2
23305.0	24466	0.02880171553930566	3	2
23305.0	24465	0.02880171553930566	3	2
23305.0	24463	0.02880171553930566	3	2
23305.0	24458	0.02880171553930566	3	2
23305.0	24437	0.02880171553930566	3	2
23305.0	24436	0.02880171553930566	3	2
23305.0	24429	0.02880171553930566	3	2
23305.0	24425	0.02880171553930566	3	2
23305.0	24410	0.02880171553930566	3	2
23305.0	24406	0.02880171553930566	3	2
23305.0	24399	0.02880171553930566	3	2
23305.0	24397	0.02880171553930566	3	2
23305.0	24395	0.02880171553930566	3	2
23305.0	24386	0.02880171553930566	3	2
23305.0	24374	0.02880171553930566	3	2
23305.0	24366	0.02880171553930566	3	2
23305.0	24363	0.02880171553930566	3	2
23305.0	24331	0.02880171553930566	3	2
23305.0	24324	0.02880171553930566	3	2
23305.0	24318	0.02880171553930566	3	2
23305.0	24300	0.02880171553930566	3	2
23305.0	24295	0.02880171553930566	3	2
23305.0	24294	0.02880171553930566	3	2
23305.0	24285	0.02880171553930566	3	2
23305.0	24270	0.02880171553930566	3	2
23305.0	24262	0.02880171553930566	3	2
23305.0	24260	0.02880171553930566	3	2
23305.0	24258	0.02880171553930566	3	2
23305.0	24257	0.02880171553930566	3	2
23305.0	24248	0.02880171553930566	3	2
23305.0	24247	0.02880171553930566	3	2
23305.0	24244	0.02880171553930566	3	2
23305.0	24242	0.02880171553930566	3	2
23305.0	24239	0.02880171553930566	3	2
23305.0	24236	0.02880171553930566	3	2
23305.0	24220	0.02880171553930566	3	2
23305.0	24213	0.02880171553930566	3	2
23305.0	24207	0.02880171553930566	3	2
23305.0	24205	0.02880171553930566	3	2
23305.0	24174	0.02880171553930566	3	2
23305.0	24173	0.02880171553930566	3	2
23305.0	24172	0.02880171553930566	3	2
23305.0	24157	0.02880171553930566	3	2
23305.0	24142	0.02880171553930566	3	2
23305.0	24137	0.02880171553930566	3	2
23305.0	24129	0.02880171553930566	3	2
23305.0	24112	0.02880171553930566	3	2
23305.0	24111	0.02880171553930566	3	2
23305.0	24091	0.02880171553930566	3	2
23305.0	24089	0.02880171553930566	3	2
23305.0	24082	0.02880171553930566	3	2
23305.0	24081	0.02880171553930566	3	2
23305.0	24080	0.02880171553930566	3	2
23305.0	24052	0.02880171553930566	3	2
23305.0	24035	0.02880171553930566	3	2
23305.0	24033	0.02880171553930566	3	2
23305.0	24032	0.02880171553930566	3	2
23305.0	24031	0.02880171553930566	3	2
23305.0	24022	0.02880171553930566	3	2
23305.0	24009	0.02880171553930566	3	2
23305.0	23989	0.02880171553930566	3	2
23305.0	23988	0.02880171553930566	3	2
23305.0	23987	0.02880171553930566	3	2
23305.0	23949	0.02880171553930566	3	2
23305.0	23944	0.02880171553930566	3	2
23305.0	23942	0.02880171553930566	3	2
23305.0	23935	0.02880171553930566	3	2
23305.0	23931	0.02880171553930566	3	2
23305.0	23930	0.02880171553930566	3	2
23305.0	23926	0.02880171553930566	3	2
23305.0	23915	0.02880171553930566	3	2
23305.0	23908	0.02880171553930566	3	2
23305.0	23905	0.02880171553930566	3	2
23305.0	23903	0.02880171553930566	3	2
23305.0	23901	0.02880171553930566	3	2
23305.0	23878	0.02880171553930566	3	2
23305.0	23875	0.02880171553930566	3	2
23305.0	23859	0.02880171553930566	3	2
23305.0	23841	0.02880171553930566	3	2
23305.0	23826	0.02880171553930566	3	2
23305.0	23817	0.02880171553930566	3	2
23305.0	23816	0.02880171553930566	3	2
23305.0	23810	0.02880171553930566	3	2
23305.0	23787	0.02880171553930566	3	2
23305.0	23782	0.02880171553930566	3	2
23305.0	23780	0.02880171553930566	3	2
23305.0	23779	0.02880171553930566	3	2
23305.0	23745	0.02880171553930566	3	2
23305.0	23744	0.02880171553930566	3	2
23305.0	23740	0.02880171553930566	3	2
23305.0	23739	0.02880171553930566	3	2
23305.0	23735	0.02880171553930566	3	2
23305.0	23733	0.02880171553930566	3	2
23305.0	23717	0.02880171553930566	3	2
23305.0	23712	0.02880171553930566	3	2
23305.0	23708	0.02880171553930566	3	2
23305.0	23702	0.02880171553930566	3	2
23305.0	23699	0.02880171553930566	3	2
23305.0	23698	0.02880171553930566	3	2
23305.0	23692	0.02880171553930566	3	2
23305.0	23674	0.02880171553930566	3	2
23305.0	23644	0.02880171553930566	3	2
23305.0	23583	0.02880171553930566	3	2
23305.0	23582	0.02880171553930566	3	2
23305.0	23581	0.02880171553930566	3	2
23305.0	23579	0.02880171553930566	3	2
23305.0	23578	0.02880171553930566	3	2
23305.0	23576	0.02880171553930566	3	2
23305.0	23575	0.02880171553930566	3	2
23305.0	23573	0.02880171553930566	3	2
23305.0	23571	0.02880171553930566	3	2
23305.0	23570	0.02880171553930566	3	2
23305.0	23569	0.02880171553930566	3	2
23305.0	23553	0.02880171553930566	3	2
23305.0	23552	0.02880171553930566	3	2
23305.0	23551	0.02880171553930566	3	2
23305.0	23550	0.02880171553930566	3	2
23305.0	23544	0.02880171553930566	3	2
23305.0	23541	0.02880171553930566	3	2
23305.0	23540	0.02880171553930566	3	2
23305.0	23525	0.02880171553930566	3	2
23305.0	23524	0.02880171553930566	3	2
23305.0	23522	0.02880171553930566	3	2
23305.0	23521	0.02880171553930566	3	2
23305.0	23491	0.02880171553930566	3	2
23305.0	23485	0.02880171553930566	3	2
23305.0	23484	0.02880171553930566	3	2
23305.0	23482	0.02880171553930566	3	2
23305.0	23481	0.02880171553930566	3	2
23305.0	23433	0.02880171553930566	3	2
23305.0	23412	0.02880171553930566	3	2
23305.0	23411	0.02880171553930566	3	2
23305.0	23389	0.02880171553930566	3	2
23305.0	23388	0.02880171553930566	3	2
23305.0	23386	0.02880171553930566	3	2
23305.0	23384	0.02880171553930566	3	2
23305.0	23358	0.02880171553930566	3	2
23305.0	23348	0.02880171553930566	3	2
23305.0	23340	0.02880171553930566	3	2
23305.0	23338	0.02880171553930566	3	2
23305.0	23327	0.02880171553930566	3	2
23305.0	23326	0.02880171553930566	3	2
23305.0	23321	0.02880171553930566	3	2
23305.0	23316	0.02880171553930566	3	2
23305.0	23309	0.02880171553930566	3	2
23305.0	23274	0.02880171553930566	3	2
23305.0	23247	0.02880171553930566	3	2
23305.0	23246	0.02880171553930566	3	2
23305.0	23241	0.02880171553930566	3	2
23305.0	23239	0.02880171553930566	3	2
23305.0	23228	0.02880171553930566	3	2
23305.0	23218	0.02880171553930566	3	2
23305.0	23217	0.02880171553930566	3	2
23305.0	23204	0.02880171553930566	3	2
23305.0	23200	0.02880171553930566	3	2
23305.0	23199	0.02880171553930566	3	2
23305.0	23196	0.02880171553930566	3	2
23305.0	23186	0.02880171553930566	3	2
23305.0	23179	0.02880171553930566	3	2
23305.0	23176	0.02880171553930566	3	2
23305.0	23175	0.02880171553930566	3	2
23305.0	23174	0.02880171553930566	3	2
23305.0	23170	0.02880171553930566	3	2
23305.0	23147	0.02880171553930566	3	2
23305.0	23132	0.02880171553930566	3	2
23305.0	23117	0.02880171553930566	3	2
23305.0	23115	0.02880171553930566	3	2
23305.0	23104	0.02880171553930566	3	2
23305.0	23090	0.02880171553930566	3	2
23305.0	23079	0.02880171553930566	3	2
23305.0	23078	0.02880171553930566	3	2
23305.0	23075	0.02880171553930566	3	2
23305.0	23074	0.02880171553930566	3	2
23305.0	23062	0.02880171553930566	3	2
23305.0	23061	0.02880171553930566	3	2
23305.0	23053	0.02880171553930566	3	2
23305.0	23052	0.02880171553930566	3	2
23305.0	23049	0.02880171553930566	3	2
23305.0	23038	0.02880171553930566	3	2
23305.0	23018	0.02880171553930566	3	2
23305.0	22900	0.02880171553930566	3	2
23305.0	22888	0.02880171553930566	3	2
23305.0	22883	0.02880171553930566	3	2
23305.0	22860	0.02880171553930566	3	2
23305.0	22855	0.02880171553930566	3	2
23305.0	22847	0.02880171553930566	3	2
23305.0	22838	0.02880171553930566	3	2
23305.0	22836	0.02880171553930566	3	2
23305.0	22835	0.02880171553930566	3	2
23305.0	22832	0.02880171553930566	3	2
23305.0	22830	0.02880171553930566	3	2
23305.0	22829	0.02880171553930566	3	2
23305.0	22826	0.02880171553930566	3	2
23305.0	22816	0.02880171553930566	3	2
23305.0	22807	0.02880171553930566	3	2
23305.0	22798	0.02880171553930566	3	2
23305.0	22796	0.02880171553930566	3	2
23305.0	22791	0.02880171553930566	3	2
23305.0	22790	0.02880171553930566	3	2
23305.0	22786	0.02880171553930566	3	2
23305.0	22785	0.02880171553930566	3	2
23305.0	22772	0.02880171553930566	3	2
23305.0	22766	0.02880171553930566	3	2
23305.0	22765	0.02880171553930566	3	2
23305.0	22739	0.02880171553930566	3	2
23305.0	22716	0.02880171553930566	3	2
23305.0	22705	0.02880171553930566	3	2
23305.0	22700	0.02880171553930566	3	2
23305.0	22695	0.02880171553930566	3	2
23305.0	22681	0.02880171553930566	3	2
23305.0	22674	0.02880171553930566	3	2
23305.0	22671	0.02880171553930566	3	2
23305.0	22662	0.02880171553930566	3	2
23305.0	22648	0.02880171553930566	3	2
23305.0	22636	0.02880171553930566	3	2
23305.0	22635	0.02880171553930566	3	2
23305.0	22597	0.02880171553930566	3	2
23305.0	22588	0.02880171553930566	3	2
23305.0	22583	0.02880171553930566	3	2
23305.0	22528	0.02880171553930566	3	2
23305.0	22473	0.02880171553930566	3	2
23305.0	22470	0.02880171553930566	3	2
23305.0	22453	0.02880171553930566	3	2
23305.0	22452	0.02880171553930566	3	2
23305.0	22450	0.02880171553930566	3	2
23305.0	22425	0.02880171553930566	3	2
23305.0	22424	0.02880171553930566	3	2
23305.0	22420	0.02880171553930566	3	2
23305.0	22419	0.02880171553930566	3	2
23305.0	22392	0.02880171553930566	3	2
23305.0	22372	0.02880171553930566	3	2
23305.0	22366	0.02880171553930566	3	2
23305.0	22365	0.02880171553930566	3	2
23305.0	22364	0.02880171553930566	3	2
23305.0	22357	0.02880171553930566	3	2
23305.0	22337	0.02880171553930566	3	2
23305.0	22333	0.02880171553930566	3	2
23305.0	22318	0.02880171553930566	3	2
23305.0	22314	0.02880171553930566	3	2
23305.0	22308	0.02880171553930566	3	2
23305.0	22307	0.02880171553930566	3	2
23305.0	22301	0.02880171553930566	3	2
23305.0	22290	0.02880171553930566	3	2
23305.0	22288	0.02880171553930566	3	2
23305.0	22283	0.02880171553930566	3	2
23305.0	22280	0.02880171553930566	3	2
23305.0	22268	0.02880171553930566	3	2
23305.0	22228	0.02880171553930566	3	2
23305.0	22211	0.02880171553930566	3	2
23305.0	22210	0.02880171553930566	3	2
23305.0	22206	0.02880171553930566	3	2
23305.0	22205	0.02880171553930566	3	2
23305.0	22197	0.02880171553930566	3	2
23305.0	22196	0.02880171553930566	3	2
23305.0	22188	0.02880171553930566	3	2
23305.0	22187	0.02880171553930566	3	2
23305.0	22186	0.02880171553930566	3	2
23305.0	22185	0.02880171553930566	3	2
23305.0	22174	0.02880171553930566	3	2
23305.0	22173	0.02880171553930566	3	2
23305.0	22172	0.02880171553930566	3	2
23305.0	22144	0.02880171553930566	3	2
23305.0	22126	0.02880171553930566	3	2
23305.0	22033	0.02880171553930566	3	2
23305.0	22011	0.02880171553930566	3	2
23305.0	22005	0.02880171553930566	3	2
23305.0	22001	0.02880171553930566	3	2
23305.0	22000	0.02880171553930566	3	2
23305.0	21998	0.02880171553930566	3	2
23305.0	21993	0.02880171553930566	3	2
23305.0	21992	0.02880171553930566	3	2
23305.0	21988	0.02880171553930566	3	2
23305.0	21985	0.02880171553930566	3	2
23305.0	21982	0.02880171553930566	3	2
23305.0	21951	0.02880171553930566	3	2
23305.0	21938	0.02880171553930566	3	2
23305.0	21921	0.02880171553930566	3	2
23305.0	21920	0.02880171553930566	3	2
23305.0	21910	0.02880171553930566	3	2
23305.0	21896	0.02880171553930566	3	2
23305.0	21895	0.02880171553930566	3	2
23305.0	21894	0.02880171553930566	3	2
23305.0	21889	0.02880171553930566	3	2
23305.0	21881	0.02880171553930566	3	2
23305.0	21869	0.02880171553930566	3	2
23305.0	21864	0.02880171553930566	3	2
23305.0	21855	0.02880171553930566	3	2
23305.0	21830	0.02880171553930566	3	2
23305.0	21829	0.02880171553930566	3	2
23305.0	21827	0.02880171553930566	3	2
23305.0	21799	0.02880171553930566	3	2
23305.0	21798	0.02880171553930566	3	2
23305.0	21793	0.02880171553930566	3	2
23305.0	21780	0.02880171553930566	3	2
23305.0	21772	0.02880171553930566	3	2
23305.0	21771	0.02880171553930566	3	2
23305.0	21770	0.02880171553930566	3	2
23305.0	21763	0.02880171553930566	3	2
23305.0	21761	0.02880171553930566	3	2
23305.0	21759	0.02880171553930566	3	2
23305.0	21756	0.02880171553930566	3	2
23305.0	21755	0.02880171553930566	3	2
23305.0	21752	0.02880171553930566	3	2
23305.0	21741	0.02880171553930566	3	2
23305.0	21738	0.02880171553930566	3	2
23305.0	21736	0.02880171553930566	3	2
23305.0	21732	0.02880171553930566	3	2
23305.0	21728	0.02880171553930566	3	2
23305.0	21727	0.02880171553930566	3	2
23305.0	21722	0.02880171553930566	3	2
23305.0	21720	0.02880171553930566	3	2
23305.0	21711	0.02880171553930566	3	2
23305.0	21710	0.02880171553930566	3	2
23305.0	21703	0.02880171553930566	3	2
23305.0	21697	0.02880171553930566	3	2
23305.0	21692	0.02880171553930566	3	2
23305.0	21691	0.02880171553930566	3	2
23305.0	21688	0.02880171553930566	3	2
23305.0	21679	0.02880171553930566	3	2
23305.0	21666	0.02880171553930566	3	2
23305.0	21655	0.02880171553930566	3	2
23305.0	21652	0.02880171553930566	3	2
23305.0	21651	0.02880171553930566	3	2
23305.0	21647	0.02880171553930566	3	2
23305.0	21639	0.02880171553930566	3	2
23305.0	21633	0.02880171553930566	3	2
23305.0	21583	0.02880171553930566	3	2
23305.0	21549	0.02880171553930566	3	2
23305.0	21548	0.02880171553930566	3	2
23305.0	21515	0.02880171553930566	3	2
23305.0	21495	0.02880171553930566	3	2
23305.0	21492	0.02880171553930566	3	2
23305.0	21489	0.02880171553930566	3	2
23305.0	21487	0.02880171553930566	3	2
23305.0	21448	0.02880171553930566	3	2
23305.0	21435	0.02880171553930566	3	2
23305.0	21434	0.02880171553930566	3	2
23305.0	21379	0.02880171553930566	3	2
23305.0	21378	0.02880171553930566	3	2
23305.0	21365	0.02880171553930566	3	2
23305.0	21363	0.02880171553930566	3	2
23305.0	21360	0.02880171553930566	3	2
23305.0	21356	0.02880171553930566	3	2
23305.0	21355	0.02880171553930566	3	2
23305.0	21342	0.02880171553930566	3	2
23305.0	21341	0.02880171553930566	3	2
23305.0	21340	0.02880171553930566	3	2
23305.0	21314	0.02880171553930566	3	2
23305.0	21312	0.02880171553930566	3	2
23305.0	21308	0.02880171553930566	3	2
23305.0	21295	0.02880171553930566	3	2
23305.0	21290	0.02880171553930566	3	2
23305.0	21287	0.02880171553930566	3	2
23305.0	21267	0.02880171553930566	3	2
23305.0	21264	0.02880171553930566	3	2
23305.0	21243	0.02880171553930566	3	2
23305.0	21242	0.02880171553930566	3	2
23305.0	21234	0.02880171553930566	3	2
23305.0	21233	0.02880171553930566	3	2
23305.0	21232	0.02880171553930566	3	2
23305.0	21202	0.02880171553930566	3	2
23305.0	21189	0.02880171553930566	3	2
23305.0	21184	0.02880171553930566	3	2
23305.0	21152	0.02880171553930566	3	2
23305.0	21104	0.02880171553930566	3	2
23305.0	21096	0.02880171553930566	3	2
23305.0	21064	0.02880171553930566	3	2
23305.0	21063	0.02880171553930566	3	2
23305.0	21055	0.02880171553930566	3	2
23305.0	21019	0.02880171553930566	3	2
23305.0	21018	0.02880171553930566	3	2
23305.0	21008	0.02880171553930566	3	2
23305.0	20979	0.02880171553930566	3	2
23305.0	20978	0.02880171553930566	3	2
23305.0	20961	0.02880171553930566	3	2
23305.0	20906	0.02880171553930566	3	2
23305.0	20905	0.02880171553930566	3	2
23305.0	20904	0.02880171553930566	3	2
23305.0	20903	0.02880171553930566	3	2
23305.0	20893	0.02880171553930566	3	2
23305.0	20888	0.02880171553930566	3	2
23305.0	20887	0.02880171553930566	3	2
23305.0	20886	0.02880171553930566	3	2
23305.0	20862	0.02880171553930566	3	2
23305.0	20840	0.02880171553930566	3	2
23305.0	20832	0.02880171553930566	3	2
23305.0	20826	0.02880171553930566	3	2
23305.0	20819	0.02880171553930566	3	2
23305.0	20816	0.02880171553930566	3	2
23305.0	20794	0.02880171553930566	3	2
23305.0	20793	0.02880171553930566	3	2
23305.0	20726	0.02880171553930566	3	2
23305.0	20702	0.02880171553930566	3	2
23305.0	20696	0.02880171553930566	3	2
23305.0	20689	0.02880171553930566	3	2
23305.0	20678	0.02880171553930566	3	2
23305.0	20677	0.02880171553930566	3	2
23305.0	20674	0.02880171553930566	3	2
23305.0	20640	0.02880171553930566	3	2
23305.0	20622	0.02880171553930566	3	2
23305.0	20548	0.02880171553930566	3	2
23305.0	20509	0.02880171553930566	3	2
23305.0	20477	0.02880171553930566	3	2
23305.0	20418	0.02880171553930566	3	2
23305.0	20411	0.02880171553930566	3	2
23305.0	20407	0.02880171553930566	3	2
23305.0	20399	0.02880171553930566	3	2
23305.0	20391	0.02880171553930566	3	2
23305.0	20390	0.02880171553930566	3	2
23305.0	20385	0.02880171553930566	3	2
23305.0	20371	0.02880171553930566	3	2
23305.0	20360	0.02880171553930566	3	2
23305.0	20348	0.02880171553930566	3	2
23305.0	20347	0.02880171553930566	3	2
23305.0	20323	0.02880171553930566	3	2
23305.0	20322	0.02880171553930566	3	2
23305.0	20321	0.02880171553930566	3	2
23305.0	20320	0.02880171553930566	3	2
23305.0	20316	0.02880171553930566	3	2
23305.0	20275	0.02880171553930566	3	2
23305.0	20263	0.02880171553930566	3	2
23305.0	20251	0.02880171553930566	3	2
23305.0	20249	0.02880171553930566	3	2
23305.0	20199	0.02880171553930566	3	2
23305.0	20198	0.02880171553930566	3	2
23305.0	20187	0.02880171553930566	3	2
23305.0	20164	0.02880171553930566	3	2
23305.0	20136	0.02880171553930566	3	2
23305.0	20126	0.02880171553930566	3	2
23305.0	20122	0.02880171553930566	3	2
23305.0	20105	0.02880171553930566	3	2
23305.0	20102	0.02880171553930566	3	2
23305.0	20096	0.02880171553930566	3	2
23305.0	20081	0.02880171553930566	3	2
23305.0	20063	0.02880171553930566	3	2
23305.0	20062	0.02880171553930566	3	2
23305.0	20025	0.02880171553930566	3	2
23305.0	20023	0.02880171553930566	3	2
23305.0	20003	0.02880171553930566	3	2
23305.0	19945	0.02880171553930566	3	2
23305.0	19944	0.02880171553930566	3	2
23305.0	19930	0.02880171553930566	3	2
23305.0	19928	0.02880171553930566	3	2
23305.0	19927	0.02880171553930566	3	2
23305.0	19918	0.02880171553930566	3	2
23305.0	19903	0.02880171553930566	3	2
23305.0	19895	0.02880171553930566	3	2
23305.0	19889	0.02880171553930566	3	2
23305.0	19882	0.02880171553930566	3	2
23305.0	19881	0.02880171553930566	3	2
23305.0	19866	0.02880171553930566	3	2
23305.0	19864	0.02880171553930566	3	2
23305.0	19841	0.02880171553930566	3	2
23305.0	19832	0.02880171553930566	3	2
23305.0	19807	0.02880171553930566	3	2
23305.0	19804	0.02880171553930566	3	2
23305.0	19795	0.02880171553930566	3	2
23305.0	19789	0.02880171553930566	3	2
23305.0	19782	0.02880171553930566	3	2
23305.0	19772	0.02880171553930566	3	2
23305.0	19755	0.02880171553930566	3	2
23305.0	19753	0.02880171553930566	3	2
23305.0	19752	0.02880171553930566	3	2
23305.0	19745	0.02880171553930566	3	2
23305.0	19742	0.02880171553930566	3	2
23305.0	19741	0.02880171553930566	3	2
23305.0	19724	0.02880171553930566	3	2
23305.0	19714	0.02880171553930566	3	2
23305.0	19705	0.02880171553930566	3	2
23305.0	19703	0.02880171553930566	3	2
23305.0	19694	0.02880171553930566	3	2
23305.0	19693	0.02880171553930566	3	2
23305.0	19688	0.02880171553930566	3	2
23305.0	19687	0.02880171553930566	3	2
23305.0	19686	0.02880171553930566	3	2
23305.0	19672	0.02880171553930566	3	2
23305.0	19669	0.02880171553930566	3	2
23305.0	19653	0.02880171553930566	3	2
23305.0	19640	0.02880171553930566	3	2
23305.0	19580	0.02880171553930566	3	2
23305.0	19579	0.02880171553930566	3	2
23305.0	19578	0.02880171553930566	3	2
23305.0	19556	0.02880171553930566	3	2
23305.0	19554	0.02880171553930566	3	2
23305.0	19537	0.02880171553930566	3	2
23305.0	19528	0.02880171553930566	3	2
23305.0	19526	0.02880171553930566	3	2
23305.0	19500	0.02880171553930566	3	2
23305.0	19498	0.02880171553930566	3	2
23305.0	19487	0.02880171553930566	3	2
23305.0	19486	0.02880171553930566	3	2
23305.0	19463	0.02880171553930566	3	2
23305.0	19449	0.02880171553930566	3	2
23305.0	19424	0.02880171553930566	3	2
23305.0	19411	0.02880171553930566	3	2
23305.0	19402	0.02880171553930566	3	2
23305.0	19401	0.02880171553930566	3	2
23305.0	19400	0.02880171553930566	3	2
23305.0	19387	0.02880171553930566	3	2
23305.0	19367	0.02880171553930566	3	2
23305.0	19361	0.02880171553930566	3	2
23305.0	19345	0.02880171553930566	3	2
23305.0	19321	0.02880171553930566	3	2
23305.0	19293	0.02880171553930566	3	2
23305.0	19286	0.02880171553930566	3	2
23305.0	19276	0.02880171553930566	3	2
23305.0	19275	0.02880171553930566	3	2
23305.0	19251	0.02880171553930566	3	2
23305.0	19227	0.02880171553930566	3	2
23305.0	19183	0.02880171553930566	3	2
23305.0	19178	0.02880171553930566	3	2
23305.0	19173	0.02880171553930566	3	2
23305.0	19169	0.02880171553930566	3	2
23305.0	19168	0.02880171553930566	3	2
23305.0	19153	0.02880171553930566	3	2
23305.0	19151	0.02880171553930566	3	2
23305.0	19148	0.02880171553930566	3	2
23305.0	19147	0.02880171553930566	3	2
23305.0	19146	0.02880171553930566	3	2
23305.0	19138	0.02880171553930566	3	2
23305.0	19122	0.02880171553930566	3	2
23305.0	19105	0.02880171553930566	3	2
23305.0	19093	0.02880171553930566	3	2
23305.0	19023	0.02880171553930566	3	2
23305.0	18975	0.02880171553930566	3	2
23305.0	18967	0.02880171553930566	3	2
23305.0	18960	0.02880171553930566	3	2
23305.0	18946	0.02880171553930566	3	2
23305.0	18944	0.02880171553930566	3	2
23305.0	18937	0.02880171553930566	3	2
23305.0	18935	0.02880171553930566	3	2
23305.0	18929	0.02880171553930566	3	2
23305.0	18908	0.02880171553930566	3	2
23305.0	18904	0.02880171553930566	3	2
23305.0	18894	0.02880171553930566	3	2
23305.0	18891	0.02880171553930566	3	2
23305.0	18878	0.02880171553930566	3	2
23305.0	18877	0.02880171553930566	3	2
23305.0	18864	0.02880171553930566	3	2
23305.0	18860	0.02880171553930566	3	2
23305.0	18857	0.02880171553930566	3	2
23305.0	18849	0.02880171553930566	3	2
23305.0	18848	0.02880171553930566	3	2
23305.0	18847	0.02880171553930566	3	2
23305.0	18827	0.02880171553930566	3	2
23305.0	18823	0.02880171553930566	3	2
23305.0	18822	0.02880171553930566	3	2
23305.0	18804	0.02880171553930566	3	2
23305.0	18782	0.02880171553930566	3	2
23305.0	18780	0.02880171553930566	3	2
23305.0	18775	0.02880171553930566	3	2
23305.0	18770	0.02880171553930566	3	2
23305.0	18769	0.02880171553930566	3	2
23305.0	18701	0.02880171553930566	3	2
23305.0	18682	0.02880171553930566	3	2
23305.0	18681	0.02880171553930566	3	2
23305.0	18680	0.02880171553930566	3	2
23305.0	18679	0.02880171553930566	3	2
23305.0	18678	0.02880171553930566	3	2
23305.0	18677	0.02880171553930566	3	2
23305.0	18666	0.02880171553930566	3	2
23305.0	18664	0.02880171553930566	3	2
23305.0	18653	0.02880171553930566	3	2
23305.0	18636	0.02880171553930566	3	2
23305.0	18635	0.02880171553930566	3	2
23305.0	18633	0.02880171553930566	3	2
23305.0	18627	0.02880171553930566	3	2
23305.0	18626	0.02880171553930566	3	2
23305.0	18624	0.02880171553930566	3	2
23305.0	18623	0.02880171553930566	3	2
23305.0	18584	0.02880171553930566	3	2
23305.0	18583	0.02880171553930566	3	2
23305.0	18579	0.02880171553930566	3	2
23305.0	18571	0.02880171553930566	3	2
23305.0	18558	0.02880171553930566	3	2
23305.0	18555	0.02880171553930566	3	2
23305.0	18553	0.02880171553930566	3	2
23305.0	18548	0.02880171553930566	3	2
23305.0	18542	0.02880171553930566	3	2
23305.0	18499	0.02880171553930566	3	2
23305.0	18491	0.02880171553930566	3	2
23305.0	18486	0.02880171553930566	3	2
23305.0	18485	0.02880171553930566	3	2
23305.0	18481	0.02880171553930566	3	2
23305.0	18480	0.02880171553930566	3	2
23305.0	18468	0.02880171553930566	3	2
23305.0	18467	0.02880171553930566	3	2
23305.0	18459	0.02880171553930566	3	2
23305.0	18454	0.02880171553930566	3	2
23305.0	18445	0.02880171553930566	3	2
23305.0	18439	0.02880171553930566	3	2
23305.0	18433	0.02880171553930566	3	2
23305.0	18424	0.02880171553930566	3	2
23305.0	18417	0.02880171553930566	3	2
23305.0	18412	0.02880171553930566	3	2
23305.0	18401	0.02880171553930566	3	2
23305.0	18397	0.02880171553930566	3	2
23305.0	18392	0.02880171553930566	3	2
23305.0	18383	0.02880171553930566	3	2
23305.0	18376	0.02880171553930566	3	2
23305.0	18366	0.02880171553930566	3	2
23305.0	18364	0.02880171553930566	3	2
23305.0	18339	0.02880171553930566	3	2
23305.0	18333	0.02880171553930566	3	2
23305.0	18323	0.02880171553930566	3	2
23305.0	18304	0.02880171553930566	3	2
23305.0	18303	0.02880171553930566	3	2
23305.0	18297	0.02880171553930566	3	2
23305.0	18266	0.02880171553930566	3	2
23305.0	18262	0.02880171553930566	3	2
23305.0	18261	0.02880171553930566	3	2
23305.0	18240	0.02880171553930566	3	2
23305.0	18236	0.02880171553930566	3	2
23305.0	18233	0.02880171553930566	3	2
23305.0	18230	0.02880171553930566	3	2
23305.0	18223	0.02880171553930566	3	2
23305.0	18221	0.02880171553930566	3	2
